0,0,0,-0.159663866,-0.130252101,-0.256302521,-0.340336134,-0.302521008,-0.504201681,-0.357142857,-0.621848739,-0.075630252,-0.550420168,-0.096638655,-0.74789916,-0.105042017,-0.865546218,-0.096638655,-0.966386555,0.054621849,-0.550420168,0.084033613,-0.764705882,0.105042017,-0.894957983,0.12605042,-1,0.168067227,-0.508403361,0.226890756,-0.693277311,0.260504202,-0.802521008,0.285714286,-0.903361345,0.260504202,-0.428571429,0.331932773,-0.550420168,0.378151261,-0.630252101,0.420168067,-0.714285714
0,0,0,-0.19650655,-0.065502183,-0.366812227,-0.205240175,-0.489082969,-0.327510917,-0.6069869,-0.410480349,-0.292576419,-0.489082969,-0.397379913,-0.663755459,-0.458515284,-0.76419214,-0.502183406,-0.860262009,-0.165938865,-0.545851528,-0.231441048,-0.759825328,-0.270742358,-0.890829694,-0.301310044,-1,-0.043668122,-0.541484716,-0.069868996,-0.751091703,-0.087336245,-0.88209607,-0.113537118,-0.995633188,0.082969432,-0.497816594,0.096069869,-0.655021834,0.100436681,-0.76419214,0.087336245,-0.864628821
0,0,0,-0.210280374,-0.037383178,-0.425233645,-0.14953271,-0.574766355,-0.242990654,-0.710280374,-0.294392523,-0.392523364,-0.453271028,-0.528037383,-0.612149533,-0.607476636,-0.705607477,-0.672897196,-0.799065421,-0.275700935,-0.528037383,-0.378504673,-0.738317757,-0.439252336,-0.864485981,-0.495327103,-0.971962617,-0.144859813,-0.546728972,-0.210280374,-0.761682243,-0.257009346,-0.887850467,-0.303738318,-1,-0.004672897,-0.518691589,-0.014018692,-0.686915888,-0.028037383,-0.799065421,-0.056074766,-0.906542056
0,0,0,-0.245989305,0.010695187,-0.502673797,-0.048128342,-0.695187166,-0.117647059,-0.855614973,-0.14973262,-0.540106952,-0.406417112,-0.743315508,-0.540106952,-0.860962567,-0.620320856,-0.951871658,-0.711229947,-0.43315508,-0.518716578,-0.604278075,-0.71657754,-0.705882353,-0.839572193,-0.79144385,-0.946524064,-0.294117647,-0.572192513,-0.427807487,-0.77540107,-0.50802139,-0.893048128,-0.582887701,-1,-0.13368984,-0.588235294,-0.192513369,-0.764705882,-0.240641711,-0.877005348,-0.294117647,-0.973262032
0,0,0,-0.211055276,0.050251256,-0.462311558,0.045226131,-0.653266332,0.025125628,-0.798994975,0.035175879,-0.557788945,-0.286432161,-0.768844221,-0.376884422,-0.894472362,-0.427135678,-1,-0.48241206,-0.48241206,-0.40201005,-0.67839196,-0.557788945,-0.783919598,-0.653266332,-0.879396985,-0.728643216,-0.366834171,-0.477386935,-0.522613065,-0.648241206,-0.618090452,-0.748743719,-0.713567839,-0.834170854,-0.226130653,-0.512562814,-0.311557789,-0.668341709,-0.376884422,-0.768844221,-0.447236181,-0.854271357
0,0,0,-0.199029126,0.082524272,-0.446601942,0.111650485,-0.631067961,0.126213592,-0.77184466,0.160194175,-0.572815534,-0.203883495,-0.776699029,-0.257281553,-0.898058252,-0.291262136,-1,-0.334951456,-0.514563107,-0.32038835,-0.718446602,-0.446601942,-0.839805825,-0.519417476,-0.936893204,-0.577669903,-0.412621359,-0.40776699,-0.587378641,-0.548543689,-0.694174757,-0.631067961,-0.796116505,-0.699029126,-0.276699029,-0.461165049,-0.388349515,-0.597087379,-0.461165049,-0.674757282,-0.538834951,-0.742718447
0,0,0,-0.237373737,0.060606061,-0.494949495,0.04040404,-0.691919192,0.02020202,-0.843434343,0.04040404,-0.570707071,-0.297979798,-0.772727273,-0.393939394,-0.893939394,-0.449494949,-1,-0.505050505,-0.48989899,-0.414141414,-0.691919192,-0.575757576,-0.808080808,-0.676767677,-0.914141414,-0.757575758,-0.368686869,-0.484848485,-0.535353535,-0.661616162,-0.646464646,-0.757575758,-0.752525253,-0.833333333,-0.222222222,-0.52020202,-0.308080808,-0.686868687,-0.378787879,-0.782828283,-0.454545455,-0.858585859
0,0,0,-0.243523316,0.015544041,-0.492227979,-0.062176166,-0.683937824,-0.134715026,-0.829015544,-0.150259067,-0.518134715,-0.409326425,-0.694300518,-0.549222798,-0.808290155,-0.637305699,-0.896373057,-0.715025907,-0.409326425,-0.512953368,-0.575129534,-0.70984456,-0.678756477,-0.834196891,-0.772020725,-0.932642487,-0.274611399,-0.564766839,-0.398963731,-0.777202073,-0.487046632,-0.901554404,-0.575129534,-1,-0.113989637,-0.580310881,-0.165803109,-0.766839378,-0.207253886,-0.880829016,-0.264248705,-0.974093264
0,0,0,-0.174311927,-0.123853211,-0.28440367,-0.298165138,-0.348623853,-0.444954128,-0.412844037,-0.568807339,-0.087155963,-0.513761468,-0.110091743,-0.724770642,-0.123853211,-0.853211009,-0.133027523,-0.963302752,0.050458716,-0.513761468,0.091743119,-0.73853211,0.114678899,-0.880733945,0.142201835,-1,0.169724771,-0.458715596,0.252293578,-0.669724771,0.298165138,-0.798165138,0.334862385,-0.912844037,0.266055046,-0.366972477,0.380733945,-0.490825688,0.449541284,-0.582568807,0.504587156,-0.674311927
0,0,0,-0.163636364,-0.136363636,-0.263636364,-0.322727273,-0.313636364,-0.486363636,-0.368181818,-0.627272727,-0.05,-0.527272727,-0.045454545,-0.736363636,-0.040909091,-0.872727273,-0.027272727,-0.990909091,0.090909091,-0.518181818,0.163636364,-0.736363636,0.209090909,-0.881818182,0.254545455,-1,0.2,-0.45,0.313636364,-0.645454545,0.381818182,-0.763636364,0.436363636,-0.872727273,0.281818182,-0.345454545,0.413636364,-0.45,0.490909091,-0.531818182,0.554545455,-0.613636364
