
0,0.0,0.0,-0.34375,-0.14583333333333334,-0.6041666666666666,-0.3958333333333333,-0.6666666666666666,-0.71875,-0.4895833333333333,-0.9166666666666666,-0.46875,-0.7604166666666666,-0.5625,-0.9895833333333334,-0.53125,-0.7395833333333334,-0.4583333333333333,-0.5833333333333334,-0.2604166666666667,-0.78125,-0.3645833333333333,-1.0,-0.3333333333333333,-0.6770833333333334,-0.28125,-0.5208333333333334,-0.0625,-0.78125,-0.16666666666666666,-0.96875,-0.15625,-0.625,-0.09375,-0.4583333333333333,0.16666666666666666,-0.7291666666666666,0.03125,-0.8958333333333334,0.010416666666666666,-0.6666666666666666,0.052083333333333336,-0.53125
0,0.0,0.0,-0.32989690721649484,-0.15463917525773196,-0.5979381443298969,-0.41237113402061853,-0.6597938144329897,-0.7216494845360825,-0.4742268041237113,-0.9072164948453608,-0.41237113402061853,-0.7628865979381443,-0.5360824742268041,-0.9896907216494846,-0.5154639175257731,-0.7422680412371134,-0.44329896907216493,-0.5876288659793815,-0.2268041237113402,-0.7835051546391752,-0.35051546391752575,-1.0,-0.32989690721649484,-0.6804123711340206,-0.26804123711340205,-0.5257731958762887,-0.030927835051546393,-0.7731958762886598,-0.17525773195876287,-0.9690721649484536,-0.16494845360824742,-0.6391752577319587,-0.09278350515463918,-0.4639175257731959,0.18556701030927836,-0.7216494845360825,0.010309278350515464,-0.9072164948453608,-0.010309278350515464,-0.6804123711340206,0.05154639175257732,-0.5360824742268041
0,0.0,0.0,-0.3263157894736842,-0.16842105263157894,-0.5578947368421052,-0.4105263157894737,-0.6421052631578947,-0.6842105263157895,-0.5052631578947369,-0.8947368421052632,-0.3157894736842105,-0.7473684210526316,-0.4421052631578947,-0.9368421052631579,-0.4631578947368421,-0.7157894736842105,-0.3894736842105263,-0.5578947368421052,-0.17894736842105263,-0.7684210526315789,-0.3473684210526316,-1.0,-0.3473684210526316,-0.6736842105263158,-0.25263157894736843,-0.5157894736842106,-0.010526315789473684,-0.7684210526315789,-0.21052631578947367,-0.9578947368421052,-0.21052631578947367,-0.6210526315789474,-0.10526315789473684,-0.47368421052631576,0.18947368421052632,-0.7263157894736842,-0.031578947368421054,-0.8842105263157894,-0.05263157894736842,-0.6631578947368421,0.042105263157894736,-0.5473684210526316
0,0.0,0.0,-0.3157894736842105,-0.21052631578947367,-0.49473684210526314,-0.45263157894736844,-0.5684210526315789,-0.6842105263157895,-0.5052631578947369,-0.8947368421052632,-0.16842105263157894,-0.8210526315789474,-0.35789473684210527,-0.968421052631579,-0.4,-0.7263157894736842,-0.3157894736842105,-0.5684210526315789,-0.06315789473684211,-0.8315789473684211,-0.3368421052631579,-1.0,-0.35789473684210527,-0.6842105263157895,-0.23157894736842105,-0.5473684210526316,0.042105263157894736,-0.8315789473684211,-0.25263157894736843,-0.9473684210526315,-0.2631578947368421,-0.6421052631578947,-0.1368421052631579,-0.5263157894736842,0.16842105263157894,-0.7789473684210526,-0.12631578947368421,-0.8736842105263158,-0.1368421052631579,-0.6631578947368421,-0.010526315789473684,-0.5789473684210527
0,0.0,0.0,-0.3010752688172043,-0.26881720430107525,-0.3870967741935484,-0.5268817204301075,-0.45161290322580644,-0.6989247311827957,-0.43010752688172044,-0.8924731182795699,0.0967741935483871,-0.9139784946236559,-0.2903225806451613,-1.0,-0.3333333333333333,-0.7526881720430108,-0.23655913978494625,-0.6236559139784946,0.16129032258064516,-0.9139784946236559,-0.3118279569892473,-0.989247311827957,-0.34408602150537637,-0.6989247311827957,-0.20430107526881722,-0.5913978494623656,0.1827956989247312,-0.8817204301075269,-0.2903225806451613,-0.946236559139785,-0.3225806451612903,-0.6559139784946236,-0.16129032258064516,-0.5483870967741935,0.16129032258064516,-0.8172043010752689,-0.22580645161290322,-0.8494623655913979,-0.24731182795698925,-0.6451612903225806,-0.10752688172043011,-0.5483870967741935
0,0.0,0.0,-0.2727272727272727,-0.2727272727272727,-0.3333333333333333,-0.5252525252525253,-0.3838383838383838,-0.7171717171717171,-0.43434343434343436,-0.8686868686868687,0.12121212121212122,-0.898989898989899,-0.35353535353535354,-1.0,-0.40404040404040403,-0.7575757575757576,-0.31313131313131315,-0.6262626262626263,0.12121212121212122,-0.898989898989899,-0.42424242424242425,-0.9797979797979798,-0.45454545454545453,-0.7171717171717171,-0.31313131313131315,-0.6161616161616161,0.06060606060606061,-0.8787878787878788,-0.4444444444444444,-0.9494949494949495,-0.47474747474747475,-0.6868686868686869,-0.3333333333333333,-0.5959595959595959,-0.030303030303030304,-0.8181818181818182,-0.41414141414141414,-0.8585858585858586,-0.43434343434343436,-0.6666666666666666,-0.31313131313131315,-0.5757575757575758
0,0.0,0.0,0.09090909090909091,-0.3068181818181818,0.056818181818181816,-0.5795454545454546,-0.056818181818181816,-0.75,-0.20454545454545456,-0.8295454545454546,0.2159090909090909,-0.8636363636363636,-0.25,-1.0,-0.32954545454545453,-0.7954545454545454,-0.2840909090909091,-0.6590909090909091,0.13636363636363635,-0.8863636363636364,-0.375,-0.9772727272727273,-0.3977272727272727,-0.75,-0.3068181818181818,-0.6363636363636364,0.011363636363636364,-0.8522727272727273,-0.4772727272727273,-0.9204545454545454,-0.4659090909090909,-0.6818181818181818,-0.3522727272727273,-0.5795454545454546,-0.13636363636363635,-0.7954545454545454,-0.5113636363636364,-0.8181818181818182,-0.5,-0.625,-0.3977272727272727,-0.5340909090909091
0,0.0,0.0,0.13333333333333333,-0.32222222222222224,0.1111111111111111,-0.6222222222222222,-0.05555555555555555,-0.7777777777777778,-0.24444444444444444,-0.8222222222222222,0.23333333333333334,-0.8666666666666667,-0.2222222222222222,-1.0,-0.28888888888888886,-0.8111111111111111,-0.23333333333333334,-0.6888888888888889,0.1111111111111111,-0.8777777777777778,-0.36666666666666664,-0.9444444444444444,-0.37777777777777777,-0.7555555555555555,-0.28888888888888886,-0.6444444444444445,-0.05555555555555555,-0.8333333333333334,-0.4888888888888889,-0.8777777777777778,-0.4888888888888889,-0.6666666666666666,-0.3888888888888889,-0.5777777777777777,-0.23333333333333334,-0.7555555555555555,-0.5555555555555556,-0.7666666666666667,-0.5555555555555556,-0.5888888888888889,-0.4666666666666667,-0.5222222222222223
0,0.0,0.0,0.16304347826086957,-0.33695652173913043,0.16304347826086957,-0.6521739130434783,0.021739130434782608,-0.8260869565217391,-0.17391304347826086,-0.8586956521739131,0.25,-0.9021739130434783,-0.15217391304347827,-1.0,-0.18478260869565216,-0.8369565217391305,-0.11956521739130435,-0.75,0.07608695652173914,-0.9021739130434783,-0.29347826086956524,-0.9347826086956522,-0.30434782608695654,-0.7934782608695652,-0.21739130434782608,-0.6956521739130435,-0.11956521739130435,-0.8478260869565217,-0.43478260869565216,-0.8369565217391305,-0.42391304347826086,-0.6847826086956522,-0.33695652173913043,-0.6195652173913043,-0.33695652173913043,-0.75,-0.5543478260869565,-0.7282608695652174,-0.5217391304347826,-0.5869565217391305,-0.44565217391304346,-0.5217391304347826
0,0.0,0.0,0.1958762886597938,-0.35051546391752575,0.1958762886597938,-0.6185567010309279,0.08247422680412371,-0.7938144329896907,-0.08247422680412371,-0.8247422680412371,0.1958762886597938,-0.8969072164948454,-0.010309278350515464,-1.0,-0.030927835051546393,-0.865979381443299,0.0,-0.7731958762886598,-0.030927835051546393,-0.8969072164948454,-0.17525773195876287,-0.9484536082474226,-0.1958762886597938,-0.8247422680412371,-0.15463917525773196,-0.7319587628865979,-0.25773195876288657,-0.8144329896907216,-0.3402061855670103,-0.8350515463917526,-0.3402061855670103,-0.711340206185567,-0.28865979381443296,-0.6288659793814433,-0.44329896907216493,-0.7010309278350515,-0.4845360824742268,-0.711340206185567,-0.4536082474226804,-0.5979381443298969,-0.41237113402061853,-0.5257731958762887
